#,"Entry ID","Ip Address","User","Datetime","Action","Module"
473,"473","::1","guest","2016-07-20 09:40:36am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
474,"474","::1","guest","2016-07-20 09:40:50am","Pressed cancel button","/barangay/modules/bsystem/business_permit.php"
475,"475","::1","guest","2016-07-20 09:40:50am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
476,"476","::1","guest","2016-07-20 09:40:50am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
477,"477","::1","guest","2016-07-20 09:40:51am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
478,"478","::1","guest","2016-07-20 09:40:53am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
479,"479","::1","guest","2016-07-20 09:40:53am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
480,"480","::1","guest","2016-07-20 09:41:13am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
481,"481","::1","guest","2016-07-20 09:41:13am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
482,"482","::1","guest","2016-07-20 09:41:13am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
483,"483","::1","guest","2016-07-20 09:41:59am","Pressed cancel button","/barangay/modules/bsystem/business_permit.php"
484,"484","::1","guest","2016-07-20 09:42:00am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
485,"485","::1","guest","2016-07-20 09:42:00am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
486,"486","::1","guest","2016-07-20 09:42:00am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
487,"487","::1","guest","2016-07-20 09:42:06am","Pressed cancel button","/barangay/modules/bsystem/barangay_clearance.php"
488,"488","::1","guest","2016-07-20 09:42:06am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
489,"489","::1","guest","2016-07-20 09:42:06am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
490,"490","::1","guest","2016-07-20 09:42:07am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
491,"491","::1","guest","2016-07-20 09:42:14am","Pressed cancel button","/barangay/modules/bsystem/barangay_clearance.php"
492,"492","::1","guest","2016-07-20 09:42:14am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
493,"493","::1","guest","2016-07-20 09:42:14am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
494,"494","::1","guest","2016-07-20 09:42:14am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
495,"495","::1","guest","2016-07-20 09:42:43am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
496,"496","::1","root","2016-07-20 09:43:04am","Logged in","/barangay/login.php"
497,"497","::1","guest","2016-07-20 09:44:32am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
498,"498","::1","guest","2016-07-20 09:45:08am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
499,"499","::1","guest","2016-07-20 09:45:33am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
500,"500","::1","guest","2016-07-20 09:50:54am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
501,"501","::1","guest","2016-07-20 09:53:56am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
502,"502","::1","guest","2016-07-20 09:54:34am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
503,"503","::1","guest","2016-07-20 09:55:38am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
504,"504","::1","guest","2016-07-20 09:55:38am","Pressed cancel button","/barangay/modules/bsystem/cedula.php"
505,"505","::1","guest","2016-07-20 09:55:38am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
506,"506","::1","guest","2016-07-20 09:55:38am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
507,"507","::1","guest","2016-07-20 09:55:38am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
508,"508","::1","guest","2016-07-20 09:58:37am","Pressed submit button","/barangay/modules/bsystem/business_permit.php"
509,"509","::1","guest","2016-07-20 09:58:37am","Query Executed: INSERT INTO business_permit(business_permit_id, company_name, office_tel_num, office_address, email, website, fax_num, name_of_owner, contact_of_owner, name_of_mngr, contact_of_mngr, type_of_business, line_of_business) VALUES(?,?,?,?,?,?,?,?,?,?,?,?,?)
Array
(
    [0] => isisssisisiss
    [1] => 
    [2] => Sample
    [3] => 45676544444
    [4] => Makati City
    [5] => sample@sample.com
    [6] => sample1.sample@sample.com
    [7] => 7655466666
    [8] => Elmo
    [9] => 09876543234
    [10] => Cookie Monster
    [11] => 34567876543
    [12] => Sole Proprietorship
    [13] => CONSTRUCTION
)
","/barangay/modules/bsystem/business_permit.php"
510,"510","::1","guest","2016-07-20 09:58:37am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
511,"511","::1","guest","2016-07-20 09:58:37am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
512,"512","::1","guest","2016-07-20 09:58:44am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
513,"513","::1","guest","2016-07-20 09:58:44am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
514,"514","::1","guest","2016-07-20 09:58:53am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
515,"515","::1","guest","2016-07-20 09:58:53am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
516,"516","::1","guest","2016-07-20 09:58:58am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
517,"517","::1","guest","2016-07-20 09:58:58am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
518,"518","::1","guest","2016-07-20 09:59:12am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
519,"519","::1","guest","2016-07-20 09:59:12am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
520,"520","::1","guest","2016-07-20 09:59:53am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
521,"521","::1","guest","2016-07-20 09:59:54am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
522,"522","::1","guest","2016-07-20 09:59:54am","Pressed submit button","/barangay/modules/bsystem/request.php"
523,"523","::1","guest","2016-07-20 09:59:54am","Query Executed: INSERT INTO request(date_served, date_filled, request_id, citizen_id) VALUES(?,?,?,?)
Array
(
    [0] => ssii
    [1] => 
    [2] => 2016-07-20
    [3] => 
    [4] => 23
)
","/barangay/modules/bsystem/request.php"
524,"524","::1","guest","2016-07-20 09:59:54am","Query Executed: INSERT INTO sub_doc(request_id, sub_doc_id, document_id, requirement_id, requirement_doc, status) VALUES(?,?,?,?,?,?)
Array
(
    [0] => iiiiss
    [1] => 
    [2] => 12
    [3] => 1
    [4] => 1
    [5] => 5d3a295a264b8d759a39b808ce7bb696775f6315LagmanKamilaPOI.JPG
    [6] => Not Accepted
)
","/barangay/modules/bsystem/request.php"
525,"525","::1","guest","2016-07-20 10:00:03am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
526,"526","::1","guest","2016-07-20 10:00:03am","Query executed: SELECT bulletin_id, bulletin_name,bulletin_description,file_document FROM bulletin WHERE category='information' ","/barangay/modules/bsystem/home.php"
527,"527","::1","guest","2016-07-20 10:00:03am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
528,"528","::1","guest","2016-07-20 10:00:47am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
529,"529","::1","guest","2016-07-20 10:00:47am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
530,"530","::1","guest","2016-07-20 10:00:47am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
531,"531","::1","guest","2016-07-20 10:00:59am","Query executed: SELECT citizen_id,birth_date FROM citizen WHERE username='guest'","/barangay/modules/bsystem/cedula.php"
532,"532","::1","guest","2016-07-20 10:01:04am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
533,"533","::1","guest","2016-07-20 10:01:04am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
534,"534","::1","guest","2016-07-20 10:01:04am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
535,"535","::1","guest","2016-07-20 10:36:40am","Logged in","/barangay/modules/bsystem/main.php"
536,"536","::1","guest","2016-07-20 10:36:40am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
537,"537","::1","guest","2016-07-20 10:36:41am","Query executed: SELECT bulletin_id, bulletin_name,bulletin_description,file_document FROM bulletin WHERE category='information' ","/barangay/modules/bsystem/home.php"
538,"538","::1","guest","2016-07-20 10:36:41am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
539,"539","::1","guest","2016-07-20 10:37:48am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
540,"540","::1","guest","2016-07-20 10:37:48am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
541,"541","::1","guest","2016-07-20 10:37:48am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
542,"542","::1","guest","2016-07-20 10:38:05am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
543,"543","::1","guest","2016-07-20 10:38:05am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
544,"544","::1","guest","2016-07-20 10:38:05am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
545,"545","::1","guest","2016-07-20 10:38:09am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
546,"546","::1","guest","2016-07-20 10:38:09am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
547,"547","::1","guest","2016-07-20 10:38:19am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
548,"548","::1","guest","2016-07-20 10:38:19am","Query executed: SELECT bulletin_id, bulletin_name,bulletin_description,file_document FROM bulletin WHERE category='information' ","/barangay/modules/bsystem/home.php"
549,"549","::1","guest","2016-07-20 10:38:19am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
550,"550","::1","root","2016-07-20 10:38:38am","Logged in","/barangay/login.php"
551,"551","::1","guest","2016-07-20 10:47:10am","Logged in","/barangay/modules/bsystem/main.php"
552,"552","::1","guest","2016-07-20 10:47:10am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
553,"553","::1","guest","2016-07-20 10:47:10am","Query executed: SELECT bulletin_id, bulletin_name,bulletin_description,file_document FROM bulletin WHERE category='information' ","/barangay/modules/bsystem/home.php"
554,"554","::1","guest","2016-07-20 10:47:10am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/home.php"
555,"555","::1","guest","2016-07-20 10:48:26am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/documents.php"
556,"556","::1","guest","2016-07-20 10:48:26am","Query executed: SELECT d.document_name, r.requirement_name FROM document d JOIN requirement r ON d.document_id = r.document_id WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
557,"557","::1","guest","2016-07-20 10:48:26am","Query executed: SELECT DISTINCT document_name, document_description FROM document WHERE is_offered='yes'","/barangay/modules/bsystem/documents.php"
558,"558","::1","guest","2016-07-20 10:48:33am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
559,"559","::1","guest","2016-07-20 10:48:33am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
560,"560","::1","guest","2016-07-20 10:48:45am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
561,"561","::1","guest","2016-07-20 10:48:45am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
562,"562","::1","guest","2016-07-20 10:48:53am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
563,"563","::1","guest","2016-07-20 10:48:53am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
564,"564","::1","guest","2016-07-20 10:49:23am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
565,"565","::1","guest","2016-07-20 10:49:23am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
566,"566","::1","guest","2016-07-20 10:49:23am","Pressed submit button","/barangay/modules/bsystem/request.php"
567,"567","::1","guest","2016-07-20 10:49:23am","Query Executed: INSERT INTO request(date_served, date_filled, request_id, citizen_id) VALUES(?,?,?,?)
Array
(
    [0] => ssii
    [1] => 
    [2] => 2016-07-20
    [3] => 
    [4] => 23
)
","/barangay/modules/bsystem/request.php"
568,"568","::1","guest","2016-07-20 10:49:23am","Query Executed: INSERT INTO sub_doc(request_id, sub_doc_id, document_id, requirement_id, requirement_doc, status) VALUES(?,?,?,?,?,?)
Array
(
    [0] => iiiiss
    [1] => 
    [2] => 13
    [3] => 5
    [4] => 10
    [5] => 33df2ce58b3e02ea4e48aade03457cd14c744d67LagmanKamilaPOI.JPG
    [6] => Not Accepted
)
","/barangay/modules/bsystem/request.php"
569,"569","::1","guest","2016-07-20 10:51:24am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
570,"570","::1","guest","2016-07-20 10:51:24am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
571,"571","::1","guest","2016-07-20 10:51:24am","Pressed submit button","/barangay/modules/bsystem/request.php"
572,"572","::1","guest","2016-07-20 10:51:24am","Query Executed: INSERT INTO request(date_served, date_filled, request_id, citizen_id) VALUES(?,?,?,?)
Array
(
    [0] => ssii
    [1] => 
    [2] => 2016-07-20
    [3] => 
    [4] => 23
)
","/barangay/modules/bsystem/request.php"
573,"573","::1","guest","2016-07-20 10:51:25am","Query Executed: INSERT INTO sub_doc(request_id, sub_doc_id, document_id, requirement_id, requirement_doc, status) VALUES(?,?,?,?,?,?)
Array
(
    [0] => iiiiss
    [1] => 
    [2] => 14
    [3] => 5
    [4] => 10
    [5] => 33df2ce58b3e02ea4e48aade03457cd14c744d67LagmanKamilaPOI.JPG
    [6] => Not Accepted
)
","/barangay/modules/bsystem/request.php"
574,"574","::1","guest","2016-07-20 10:51:46am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
575,"575","::1","guest","2016-07-20 10:51:46am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
576,"576","::1","root","2016-07-20 10:54:06am","Pressed submit button","/barangay/modules/request/add_sub_doc.php"
577,"577","::1","root","2016-07-20 10:56:34am","Pressed submit button","/barangay/modules/request/add_sub_doc.php"
578,"578","::1","root","2016-07-20 10:56:34am","Query Executed: INSERT INTO sub_doc(request_id, sub_doc_id, document_id, requirement_id, requirement_doc, status) VALUES(?,?,?,?,?,?)
Array
(
    [0] => iiiiss
    [1] => 3
    [2] => 
    [3] => 3
    [4] => 2
    [5] => b9f2c8c8e6473fa1a2cfa866ad3f5c392f2aa3d0465b9c8662398f50e5856f0717f53ec801f967e4LagmanKamilaPOI.JPG
    [6] => Accepted
)
","/barangay/modules/request/add_sub_doc.php"
579,"579","::1","guest","2016-07-20 10:57:23am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
580,"580","::1","guest","2016-07-20 10:57:23am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
581,"581","::1","guest","2016-07-20 10:57:29am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
582,"582","::1","guest","2016-07-20 10:57:29am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
583,"583","::1","guest","2016-07-20 10:57:56am","Query executed: SELECT bulletin_id,file_document FROM bulletin WHERE category='Main Event' ORDER BY bulletin_id DESC ","/barangay/modules/bsystem/request.php"
584,"584","::1","guest","2016-07-20 10:57:56am","Query executed: SELECT citizen_id FROM citizen WHERE username='guest'","/barangay/modules/bsystem/request.php"
585,"585","::1","guest","2016-07-20 10:57:56am","Pressed submit button","/barangay/modules/bsystem/request.php"
586,"586","::1","guest","2016-07-20 10:57:56am","Query Executed: INSERT INTO request(date_served, date_filled, request_id, citizen_id) VALUES(?,?,?,?)
Array
(
    [0] => ssii
    [1] => 
    [2] => 2016-07-20
    [3] => 
    [4] => 23
)
","/barangay/modules/bsystem/request.php"
587,"587","::1","root","2016-07-20 11:01:36am","Pressed submit button","/barangay/modules/request/add_request.php"
